Time Stamp,10 Torr (AI0),1000 Torr (AI1),0-25% o2 (AI2),1000ppm O2 (AI3),Vac Sol Timer,Gas Sol Timer,O2 Sens Timer,Vac Sol State,Gas Sol State,O2 Sens Pwr
15-59-22,10.152,418.83,0.71,-87,2.8,0.0,114.1,1,0,1
15-59-23,10.152,360.77,0.72,-88,4.0,0.0,115.3,1,0,1
15-59-24,10.151,314.50,0.71,-88,5.2,0.0,116.4,0,1,1
15-59-25,10.153,345.07,0.72,-88,0.0,1.2,117.6,0,1,1
15-59-26,10.152,383.80,0.72,-87,0.0,2.3,118.7,0,1,1
15-59-27,10.151,415.01,0.71,-88,0.0,3.5,119.9,0,1,1
15-59-29,10.152,442.82,0.71,-88,0.0,4.6,121.1,0,1,1
15-59-30,10.151,468.22,0.71,-88,0.0,5.8,122.2,0,1,1
15-59-31,10.152,492.23,0.71,-89,0.0,7.0,123.4,0,1,1
15-59-32,10.153,515.04,0.72,-88,0.0,8.1,124.6,0,1,1
15-59-33,10.151,536.65,0.71,-88,0.0,9.3,125.7,0,1,1
15-59-34,10.153,557.59,0.71,-88,0.0,10.5,126.9,0,1,1
15-59-36,10.152,577.84,0.71,-88,0.0,11.6,128.0,0,1,1
15-59-37,10.152,597.80,0.72,-88,0.0,12.8,129.2,0,1,1
15-59-38,10.152,617.16,0.71,-88,0.0,13.9,130.4,0,1,1
15-59-39,10.152,636.44,0.72,-88,0.0,15.1,131.5,0,1,1
15-59-40,10.152,655.38,0.72,-88,0.0,16.3,132.7,0,1,1
15-59-41,10.151,674.15,0.72,-88,0.0,17.4,133.9,0,1,1
15-59-43,10.152,692.67,0.71,-88,0.0,18.6,135.0,0,1,1
15-59-44,10.152,710.96,0.71,-88,0.0,19.8,136.2,0,1,1
15-59-45,10.152,729.00,0.71,-88,0.0,20.9,137.3,0,1,1
15-59-46,10.152,746.83,0.72,-88,0.0,22.1,138.5,0,1,1
15-59-47,10.152,765.13,0.62,-88,0.0,23.3,139.7,0,1,1
15-59-48,10.152,782.80,0.62,-88,0.0,24.4,140.9,0,1,1
15-59-50,10.152,799.97,0.62,-88,0.0,25.6,142.0,0,1,1
15-59-51,10.151,816.91,0.62,-88,0.0,26.8,143.2,0,1,1
15-59-52,10.151,833.79,0.62,-88,0.0,27.9,144.4,0,1,1
15-59-53,10.152,850.31,0.62,-88,0.0,29.1,145.5,0,1,1
15-59-54,10.151,849.01,0.62,-88,0.0,0.0,146.7,0,0,1
15-59-55,10.152,842.36,0.52,-88,0.0,0.0,147.8,0,0,1
15-59-57,10.151,837.62,0.52,-88,0.0,0.0,149.0,0,0,1
15-59-58,10.152,833.70,0.52,-88,0.0,0.0,150.2,0,0,1
15-59-59,10.151,830.61,0.52,-88,0.0,0.0,151.3,0,0,1
16-00-00,10.151,828.19,0.52,-88,0.0,0.0,152.5,0,0,1
16-00-01,10.151,826.69,0.52,-88,0.0,0.0,153.7,0,0,1
16-00-02,10.152,825.27,0.42,-88,0.0,0.0,154.8,0,0,1
16-00-04,10.152,823.74,0.42,-88,0.0,0.0,156.0,0,0,1
16-00-05,10.151,822.56,0.42,-88,0.0,0.0,157.1,0,0,1
16-00-06,10.151,821.54,0.42,-88,0.0,0.0,158.3,0,0,1
16-00-07,10.151,820.62,0.42,-88,0.0,0.0,159.5,0,0,1
16-00-08,10.152,819.93,0.42,-88,0.0,0.0,160.6,0,0,1
16-00-09,10.151,819.25,0.42,-88,0.0,0.0,161.8,0,0,1
16-00-10,10.152,818.82,0.42,-88,0.0,0.0,162.9,0,0,1
16-00-12,10.152,818.21,0.42,-88,0.0,0.0,164.1,0,0,1
16-00-13,10.152,817.85,0.32,-88,0.0,0.0,165.3,0,0,1
16-00-14,10.151,817.65,0.32,-88,0.0,0.0,166.4,0,0,1
16-00-15,10.152,817.24,0.32,-88,0.0,0.0,167.6,0,0,1
16-00-16,10.151,817.09,0.32,-89,0.0,0.0,168.8,0,0,1
16-00-17,10.152,816.86,0.32,-88,0.0,0.0,169.9,0,0,1
16-00-19,10.152,816.72,0.32,-88,0.0,0.0,171.1,0,0,1
16-00-20,10.152,816.43,0.32,-88,0.0,0.0,172.2,0,0,1
16-00-21,10.152,816.43,0.32,-88,0.0,0.0,173.4,0,0,1
16-00-22,10.151,816.26,0.32,-88,0.0,0.0,174.6,0,0,1
16-00-23,10.151,816.21,0.32,-88,0.0,0.0,175.7,0,0,1
16-00-24,10.152,816.07,0.32,-88,0.0,0.0,176.9,0,0,1
16-00-26,10.151,816.00,0.32,-88,0.0,0.0,178.1,0,0,1
16-00-27,10.151,815.87,0.32,-88,0.0,0.0,179.2,0,0,1
16-00-28,10.152,815.79,0.32,-88,0.0,0.0,180.4,0,0,1
16-00-29,10.152,815.82,0.32,-88,0.0,0.0,181.5,0,0,1
16-00-30,10.152,815.73,0.32,-88,0.0,0.0,182.7,0,0,1
16-00-31,10.152,815.69,0.32,-88,0.0,0.0,183.9,0,0,1
16-00-33,10.152,815.65,0.32,-88,0.0,0.0,185.0,0,0,1
16-00-34,10.152,815.55,0.32,-88,0.0,0.0,186.2,0,0,1
16-00-35,10.152,815.51,0.32,-88,0.0,0.0,187.4,0,0,1
16-00-36,10.152,815.53,0.32,-88,0.0,0.0,188.5,0,0,1
16-00-37,10.152,815.42,0.32,-89,0.0,0.0,189.7,0,0,1
16-00-38,10.152,815.44,0.32,-88,0.0,0.0,190.8,0,0,1
16-00-40,10.151,815.39,0.32,-88,0.0,0.0,192.0,0,0,1
16-00-41,10.152,815.48,0.32,-88,0.0,0.0,193.2,0,0,1
16-00-42,10.151,815.33,0.32,-88,0.0,0.0,194.3,0,0,1
16-00-43,10.151,815.51,0.32,-88,0.0,0.0,195.5,0,0,1
16-00-44,10.151,815.48,0.32,-89,0.0,0.0,196.6,0,0,1
16-00-45,10.151,815.36,0.32,-88,0.0,0.0,197.8,0,0,1
16-00-46,10.152,815.33,0.32,-88,0.0,0.0,199.0,0,0,1
16-00-48,10.152,815.35,0.32,-89,0.0,0.0,200.1,0,0,1
16-00-49,10.151,815.25,0.32,-89,0.0,0.0,201.3,0,0,1
16-00-50,10.152,815.33,0.32,-88,0.0,0.0,202.5,0,0,1
16-00-51,10.152,815.31,0.32,-89,0.0,0.0,203.6,0,0,1
16-00-52,10.152,815.31,0.32,-88,0.0,0.0,204.8,0,0,1
16-00-53,10.151,815.26,0.32,-89,0.0,0.0,205.9,0,0,1
16-00-55,10.151,815.26,0.32,-89,0.0,0.0,207.3,0,0,1
16-00-56,10.152,815.39,0.32,-89,0.0,0.0,208.4,0,0,1
16-00-57,10.152,815.26,0.32,-89,0.0,0.0,209.6,0,0,1
16-00-58,10.151,815.39,0.32,-89,0.0,0.0,210.7,0,0,1
16-00-59,10.152,815.33,0.32,-88,0.0,0.0,211.9,0,0,1
16-01-01,10.152,815.25,0.32,-89,0.0,0.0,213.4,0,0,1
16-01-02,10.151,815.26,0.32,-88,0.0,0.0,214.6,0,0,1
16-01-03,10.152,815.27,0.32,-89,0.0,0.0,215.8,0,0,1
16-01-04,10.151,815.21,0.32,-89,0.0,0.0,216.9,0,0,1
16-01-06,10.151,815.26,0.32,-89,0.0,0.0,218.1,0,0,1
16-01-07,10.152,815.27,0.32,-89,0.0,0.0,219.2,0,0,1
16-01-08,10.151,815.26,0.32,-88,0.0,0.0,220.4,0,0,1
16-01-09,10.152,815.26,0.32,-89,0.0,0.0,221.6,0,0,1
16-01-10,10.152,815.27,0.32,-89,0.0,0.0,222.7,0,0,1
16-01-11,10.152,815.33,0.32,-89,0.0,0.0,223.9,0,0,1
16-01-13,10.152,815.23,0.32,-88,0.0,0.0,225.1,0,0,1
16-01-14,10.152,815.26,0.32,-88,0.0,0.0,226.2,0,0,1
16-01-15,10.152,815.23,0.32,-89,0.0,0.0,227.4,0,0,1
16-01-16,10.151,815.20,0.32,-89,0.0,0.0,228.5,0,0,1
16-01-17,10.152,815.29,0.32,-89,0.0,0.0,229.7,0,0,1
16-01-18,10.151,815.22,0.32,-89,0.0,0.0,230.9,0,0,1
16-01-20,10.152,815.22,0.32,-89,0.0,0.0,232.0,0,0,1
16-01-21,10.152,815.21,0.32,-89,0.0,0.0,233.2,0,0,1
16-01-22,10.152,815.27,0.32,-89,0.0,0.0,234.3,0,0,1
16-01-23,10.152,815.30,0.32,-88,0.0,0.0,235.5,0,0,1
16-01-24,10.151,815.27,0.32,-89,0.0,0.0,236.7,0,0,1
16-01-25,10.152,815.20,0.32,-89,0.0,0.0,237.8,0,0,1
16-01-27,10.151,815.30,0.32,-89,0.0,0.0,239.0,0,0,1
16-01-28,10.152,815.29,0.32,-89,0.0,0.0,240.2,0,0,1
16-01-29,10.152,815.18,0.32,-89,0.0,0.0,241.3,0,0,1
16-01-30,10.151,815.27,0.32,-89,0.0,0.0,242.5,0,0,1
16-01-31,10.151,815.21,0.32,-89,0.0,0.0,243.7,0,0,1
16-01-32,10.152,815.31,0.32,-88,0.0,0.0,244.8,0,0,1
16-01-34,10.152,815.26,0.32,-89,0.0,0.0,246.0,0,0,1
16-01-35,10.151,815.21,0.32,-89,0.0,0.0,247.1,0,0,1
16-01-36,10.152,815.20,0.32,-89,0.0,0.0,248.3,0,0,1
16-01-37,10.152,815.26,0.32,68,0.0,0.0,249.5,0,0,1
16-01-38,10.152,815.22,0.32,190,0.0,0.0,250.6,0,0,1
16-01-39,10.152,815.18,0.32,250,0.0,0.0,251.8,0,0,1
16-01-40,10.151,815.26,0.32,310,0.0,0.0,252.9,0,0,1
16-01-42,10.153,815.23,0.32,370,0.0,0.0,254.1,0,0,1
16-01-43,10.152,815.20,0.32,431,0.0,0.0,255.3,0,0,1
16-01-44,10.151,815.18,0.32,492,0.0,0.0,256.4,0,0,1
16-01-45,10.152,815.25,0.32,597,0.0,0.0,257.6,0,0,1
16-01-46,10.152,815.30,0.32,671,0.0,0.0,258.8,0,0,1
16-01-47,10.152,815.16,0.32,732,0.0,0.0,259.9,0,0,1
16-01-49,10.152,815.21,0.32,792,0.0,0.0,261.1,0,0,1
16-01-50,10.151,815.20,0.32,851,0.0,0.0,262.2,0,0,1
16-01-51,10.152,815.25,0.32,912,0.0,0.0,263.4,0,0,1
16-01-52,10.151,815.25,0.32,971,0.0,0.0,264.6,0,0,1
16-01-53,10.152,815.25,0.32,972,0.0,0.0,265.7,0,0,1
16-01-54,10.152,815.20,0.32,971,0.0,0.0,266.9,0,0,1
16-01-56,10.151,815.21,0.32,967,0.0,0.0,268.1,0,0,1
16-01-57,10.152,815.20,0.32,968,0.0,0.0,269.2,0,0,1
16-01-58,10.151,815.22,0.32,967,0.0,0.0,270.4,0,0,1
16-01-59,10.152,815.25,0.32,963,0.0,0.0,271.5,0,0,1
16-02-00,10.152,815.17,0.32,964,0.0,0.0,272.7,0,0,1
16-02-01,10.152,815.18,0.32,959,0.0,0.0,273.9,0,0,1
16-02-03,10.152,815.17,0.32,958,0.0,0.0,275.0,0,0,1
16-02-04,10.151,815.18,0.32,954,0.0,0.0,276.2,0,0,1
16-02-05,10.152,815.20,0.32,954,0.0,0.0,277.3,0,0,1
16-02-06,10.151,815.13,0.32,955,0.0,0.0,278.5,0,0,1
16-02-07,10.151,815.18,0.32,950,0.0,0.0,279.7,0,0,1
16-02-08,10.151,815.23,0.32,947,0.0,0.0,280.8,0,0,1
16-02-10,10.152,815.22,0.32,946,0.0,0.0,282.0,0,0,1
16-02-11,10.151,815.20,0.32,942,0.0,0.0,283.2,0,0,1
16-02-12,10.151,815.23,0.32,942,0.0,0.0,284.3,0,0,1
16-02-13,10.152,815.17,0.32,942,0.0,0.0,285.5,0,0,1
16-02-14,10.151,815.21,0.32,938,0.0,0.0,286.6,0,0,1
16-02-15,10.152,815.16,0.32,938,0.0,0.0,287.8,0,0,1
16-02-16,10.151,815.17,0.32,934,0.0,0.0,289.0,0,0,1
16-02-18,10.152,815.22,0.32,934,0.0,0.0,290.1,0,0,1
16-02-19,10.151,815.21,0.32,934,0.0,0.0,291.3,0,0,1
16-02-20,10.152,815.18,0.32,930,0.0,0.0,292.4,0,0,1
16-02-21,10.151,815.14,0.32,930,0.0,0.0,293.6,0,0,1
16-02-22,10.151,815.17,0.32,930,0.0,0.0,294.8,0,0,1
16-02-23,10.151,815.27,0.32,926,0.0,0.0,295.9,0,0,1
16-02-25,10.152,815.21,0.32,926,0.0,0.0,297.1,0,0,1
16-02-26,10.152,815.23,0.32,922,0.0,0.0,298.3,0,0,1
16-02-27,10.152,815.18,0.32,922,0.0,0.0,299.4,0,0,1
16-02-28,10.152,815.13,0.32,917,0.0,0.0,300.6,0,0,1
16-02-29,10.152,815.13,0.32,918,0.0,0.0,301.8,0,0,1
16-02-30,10.152,815.22,0.32,914,0.0,0.0,302.9,0,0,1
16-02-32,10.152,815.21,0.32,910,0.0,0.0,304.1,0,0,1
16-02-33,10.152,815.13,0.32,910,0.0,0.0,305.3,0,0,1
16-02-34,10.152,815.25,0.32,906,0.0,0.0,306.4,0,0,1
16-02-35,10.152,815.14,0.32,906,0.0,0.0,307.6,0,0,1
16-02-36,10.152,815.13,0.32,906,0.0,0.0,308.7,0,0,1
16-02-37,10.152,815.16,0.32,901,0.0,0.0,309.9,0,0,1
16-02-39,10.151,815.13,0.32,898,0.0,0.0,311.1,0,0,1
16-02-40,10.152,815.26,0.32,894,0.0,0.0,312.2,0,0,1
16-02-41,10.152,815.16,0.32,894,0.0,0.0,313.4,0,0,1
16-02-42,10.152,815.08,0.32,890,0.0,0.0,314.6,0,0,1
16-02-43,10.151,815.21,0.32,890,0.0,0.0,315.7,0,0,1
16-02-44,10.152,815.20,0.32,890,0.0,0.0,316.9,0,0,1
16-02-46,10.152,815.21,0.32,885,0.0,0.0,318.0,0,0,1
16-02-47,10.152,815.18,0.32,882,0.0,0.0,319.2,0,0,1
16-02-48,10.151,815.18,0.32,882,0.0,0.0,320.4,0,0,1
16-02-49,10.152,815.18,0.32,882,0.0,0.0,321.5,0,0,1
16-02-50,10.152,815.21,0.32,878,0.0,0.0,322.7,0,0,1
16-02-51,10.152,815.16,0.32,878,0.0,0.0,323.8,0,0,1
16-02-53,10.152,815.21,0.32,874,0.0,0.0,325.0,0,0,1
16-02-54,10.152,815.20,0.32,870,0.0,0.0,326.2,0,0,1
16-02-55,10.152,815.17,0.32,870,0.0,0.0,327.3,0,0,1
16-02-56,10.151,815.16,0.32,870,0.0,0.0,328.5,0,0,1
16-02-57,10.152,815.17,0.32,870,0.0,0.0,329.7,0,0,1
16-02-58,10.152,815.18,0.32,865,0.0,0.0,330.8,0,0,1
16-03-00,10.152,815.18,0.32,865,0.0,0.0,332.0,0,0,1
16-03-01,10.151,815.14,0.32,862,0.0,0.0,333.1,0,0,1
16-03-02,10.151,815.13,0.32,861,0.0,0.0,334.3,0,0,1
16-03-03,10.152,815.00,0.32,862,0.0,0.0,335.5,0,0,1
16-03-04,10.151,815.18,0.32,857,0.0,0.0,336.6,0,0,1
16-03-05,10.152,815.12,0.32,858,0.0,0.0,337.8,0,0,1
16-03-06,10.152,815.21,0.32,858,0.0,0.0,338.9,0,0,1
16-03-08,10.152,815.21,0.32,853,0.0,0.0,340.1,0,0,1
16-03-09,10.151,815.03,0.32,849,0.0,0.0,341.3,0,0,1
16-03-10,10.152,815.13,0.32,849,0.0,0.0,342.4,0,0,1
16-03-11,10.152,815.20,0.32,846,0.0,0.0,343.6,0,0,1
16-03-12,10.152,815.13,0.32,845,0.0,0.0,344.8,0,0,1
16-03-13,10.151,815.20,0.32,841,0.0,0.0,345.9,0,0,1
16-03-15,10.152,815.13,0.32,841,0.0,0.0,347.1,0,0,1
16-03-16,10.152,815.16,0.32,838,0.0,0.0,348.2,0,0,1
16-03-17,10.152,815.20,0.32,838,0.0,0.0,349.4,0,0,1
16-03-18,10.152,815.13,0.32,834,0.0,0.0,350.6,0,0,1
16-03-19,10.152,815.14,0.32,834,0.0,0.0,351.7,0,0,1
16-03-20,10.152,815.21,0.32,830,0.0,0.0,352.9,0,0,1
16-03-22,10.152,815.14,0.32,830,0.0,0.0,354.0,0,0,1
16-03-23,10.152,815.13,0.32,825,0.0,0.0,355.2,0,0,1
16-03-24,10.152,815.16,0.32,821,0.0,0.0,356.4,0,0,1
16-03-25,10.151,815.22,0.32,821,0.0,0.0,357.5,0,0,1
16-03-26,10.152,815.16,0.32,818,0.0,0.0,358.7,0,0,1
16-03-27,10.152,815.26,0.32,817,0.0,0.0,359.9,0,0,1
16-03-29,10.152,815.17,0.32,818,0.0,0.0,361.0,0,0,1
16-03-30,10.152,815.16,0.32,814,0.0,0.0,362.2,0,0,1
16-03-31,10.151,815.12,0.32,810,0.0,0.0,363.3,0,0,1
16-03-32,10.152,815.20,0.32,809,0.0,0.0,364.5,0,0,1
16-03-33,10.152,815.22,0.32,806,0.0,0.0,365.7,0,0,1
16-03-34,10.152,815.16,0.32,805,0.0,0.0,366.8,0,0,1
16-03-36,10.151,649.13,0.32,794,1.1,0.0,368.0,1,0,1
16-03-37,10.151,552.95,0.32,790,2.2,0.0,369.2,1,0,1
16-03-38,10.152,473.31,0.32,790,3.4,0.0,370.3,1,0,1
16-03-39,10.152,411.86,0.32,786,4.5,0.0,371.5,1,0,1
16-03-40,10.151,361.92,0.32,786,5.7,0.0,372.7,1,0,1
16-03-41,10.151,318.72,0.32,782,6.9,0.0,373.8,1,0,1
16-03-43,10.151,342.38,0.32,782,0.0,1.0,375.0,0,1,1
16-03-44,10.153,383.46,0.32,782,0.0,2.2,376.1,0,1,1
16-03-45,10.151,415.80,0.32,781,0.0,3.4,377.3,0,1,1
16-03-46,10.152,444.02,0.32,782,0.0,4.5,378.5,0,1,1
16-03-47,10.151,470.24,0.32,781,0.0,5.7,379.6,0,1,1
16-03-48,10.152,494.43,0.32,785,0.0,6.9,380.8,0,1,1
16-03-49,10.151,517.50,0.32,785,0.0,8.0,382.0,0,1,1
16-03-51,10.152,539.38,0.32,786,0.0,9.2,383.1,0,1,1
16-03-52,10.152,560.70,0.32,793,0.0,10.3,384.3,0,1,1
16-03-53,10.151,581.24,0.32,793,0.0,11.5,385.4,0,1,1
16-03-54,10.151,601.32,0.32,794,0.0,12.7,386.6,0,1,1
16-03-55,10.151,620.91,0.32,793,0.0,13.8,387.8,0,1,1
16-03-56,10.151,640.10,0.32,789,0.0,15.0,388.9,0,1,1
16-03-58,10.150,659.12,0.32,786,0.0,16.2,390.1,0,1,1
16-03-59,10.152,677.97,0.32,778,0.0,17.3,391.3,0,1,1
16-04-00,10.152,696.50,0.32,770,0.0,18.5,392.4,0,1,1
16-04-01,10.151,714.75,0.32,750,0.0,19.6,393.6,0,1,1
16-04-02,10.151,732.66,0.32,737,0.0,20.8,394.7,0,1,1
16-04-03,10.152,750.56,0.32,725,0.0,22.0,395.9,0,1,1
16-04-05,10.151,555.64,0.32,702,0.8,0.0,397.1,1,0,1
16-04-06,10.152,467.69,0.32,690,2.0,0.0,398.2,1,0,1
16-04-07,10.152,399.27,0.32,677,3.1,0.0,399.4,1,0,1
16-04-08,10.152,345.24,0.32,666,4.3,0.0,400.6,1,0,1
16-04-09,10.151,301.44,0.32,650,0.0,0.1,401.7,0,1,1
16-04-10,10.151,343.38,0.32,641,0.0,1.3,402.9,0,1,1
16-04-12,10.151,381.04,0.32,637,0.0,2.4,404.0,0,1,1
16-04-13,10.152,411.52,0.32,633,0.0,3.6,405.2,0,1,1
16-04-14,10.151,439.07,0.32,630,0.0,4.8,406.4,0,1,1
16-04-15,10.152,464.31,0.32,625,0.0,5.9,407.5,0,1,1
16-04-16,10.152,488.09,0.32,622,0.0,7.1,408.7,0,1,1
16-04-17,10.152,510.63,0.32,617,0.0,8.3,409.9,0,1,1
16-04-19,10.152,532.19,0.32,617,0.0,9.4,411.0,0,1,1
16-04-20,10.152,553.49,0.32,617,0.0,10.6,412.2,0,1,1
16-04-21,10.151,573.83,0.32,625,0.0,11.7,413.3,0,1,1
16-04-22,10.152,593.72,0.32,625,0.0,12.9,414.5,0,1,1
16-04-23,10.152,613.22,0.32,622,0.0,14.1,415.7,0,1,1
16-04-24,10.151,632.72,0.32,609,0.0,15.2,416.8,0,1,1
16-04-26,10.151,651.79,0.32,601,0.0,16.4,418.0,0,1,1
16-04-27,10.153,670.68,0.32,589,0.0,17.6,419.2,0,1,1
16-04-28,10.152,689.12,0.32,577,0.0,18.7,420.3,0,1,1
16-04-29,10.152,707.41,0.32,565,0.0,19.9,421.5,0,1,1
16-04-30,10.151,725.71,0.32,553,0.0,21.0,422.6,0,1,1
16-04-31,10.152,743.67,0.32,525,0.0,22.2,423.8,0,1,1
16-04-33,10.151,761.99,0.32,509,0.0,23.4,425.0,0,1,1
16-04-34,10.152,779.26,0.22,497,0.0,24.6,426.2,0,1,1
16-04-35,10.152,796.34,0.22,481,0.0,25.7,427.3,0,1,1
16-04-36,10.152,813.39,0.22,469,0.0,26.9,428.5,0,1,1
16-04-37,10.151,830.10,0.22,453,0.0,28.1,429.7,0,1,1
16-04-38,10.152,846.76,0.22,425,0.0,29.2,430.8,0,1,1
16-04-40,10.151,850.27,0.22,414,0.0,0.0,432.0,0,0,1
16-04-41,10.151,843.62,0.22,397,0.0,0.0,433.1,0,0,1
16-04-42,10.152,838.19,0.22,385,0.0,0.0,434.3,0,0,1
16-04-43,10.151,834.07,0.22,373,0.0,0.0,435.5,0,0,1
16-04-44,10.151,830.85,0.22,362,0.0,0.0,436.6,0,0,1
16-04-45,10.152,828.50,0.22,353,0.0,0.0,437.8,0,0,1
16-04-46,10.152,826.34,0.22,333,0.0,0.0,439.0,0,0,1
16-04-48,10.152,825.18,0.22,325,0.0,0.0,440.1,0,0,1
16-04-49,10.152,823.88,0.22,322,0.0,0.0,441.3,0,0,1
16-04-50,10.152,822.54,0.22,313,0.0,0.0,442.4,0,0,1
16-04-51,10.152,821.46,0.22,308,0.0,0.0,443.6,0,0,1
16-04-52,10.151,820.58,0.22,305,0.0,0.0,444.8,0,0,1
16-04-53,10.151,819.76,0.22,297,0.0,0.0,445.9,0,0,1
16-04-55,10.152,819.15,0.22,293,0.0,0.0,447.1,0,0,1
16-04-56,10.152,818.68,0.22,293,0.0,0.0,448.2,0,0,1
16-04-57,10.152,818.21,0.22,290,0.0,0.0,449.4,0,0,1
16-04-58,10.152,817.85,0.22,289,0.0,0.0,450.6,0,0,1
16-04-59,10.153,817.52,0.22,289,0.0,0.0,451.7,0,0,1
16-05-00,10.151,817.17,0.22,290,0.0,0.0,452.9,0,0,1
16-05-02,10.152,816.85,0.22,289,0.0,0.0,454.1,0,0,1
16-05-03,10.152,816.83,0.22,289,0.0,0.0,455.2,0,0,1
16-05-04,10.152,816.61,0.22,285,0.0,0.0,456.4,0,0,1
16-05-05,10.152,816.43,0.22,285,0.0,0.0,457.5,0,0,1
16-05-06,10.151,816.21,0.22,285,0.0,0.0,458.7,0,0,1
16-05-07,10.152,816.18,0.22,285,0.0,0.0,459.9,0,0,1
16-05-09,10.152,815.98,0.22,285,0.0,0.0,461.0,0,0,1
16-05-10,10.152,815.99,0.22,285,0.0,0.0,462.2,0,0,1
16-05-11,10.152,815.91,0.22,285,0.0,0.0,463.3,0,0,1
16-05-12,10.152,815.83,0.22,285,0.0,0.0,464.5,0,0,1
16-05-13,10.152,815.74,0.22,285,0.0,0.0,465.7,0,0,1
16-05-14,10.151,815.66,0.22,285,0.0,0.0,466.8,0,0,1
16-05-16,10.152,815.55,0.22,286,0.0,0.0,468.0,0,0,1
16-05-17,10.152,815.51,0.22,285,0.0,0.0,469.2,0,0,1
16-05-18,10.152,815.44,0.22,281,0.0,0.0,470.3,0,0,1
16-05-19,10.152,815.47,0.22,281,0.0,0.0,471.5,0,0,1
16-05-20,10.151,815.47,0.22,281,0.0,0.0,472.6,0,0,1
16-05-21,10.152,815.35,0.22,281,0.0,0.0,473.8,0,0,1
16-05-22,10.152,815.43,0.22,281,0.0,0.0,475.0,0,0,1
16-05-24,10.152,815.31,0.22,281,0.0,0.0,476.1,0,0,1
16-05-25,10.152,815.26,0.22,281,0.0,0.0,477.3,0,0,1
16-05-26,10.153,815.29,0.22,277,0.0,0.0,478.5,0,0,1
16-05-27,10.151,815.31,0.23,277,0.0,0.0,479.6,0,0,1
16-05-28,10.152,815.31,0.22,277,0.0,0.0,480.8,0,0,1
16-05-29,10.150,815.18,0.22,277,0.0,0.0,481.9,0,0,1
16-05-31,10.153,815.30,0.22,277,0.0,0.0,483.1,0,0,1
16-05-32,10.152,815.33,0.23,277,0.0,0.0,484.3,0,0,1
16-05-33,10.152,815.23,0.22,273,0.0,0.0,485.4,0,0,1
16-05-34,10.151,815.27,0.22,272,0.0,0.0,486.6,0,0,1
16-05-35,10.151,815.21,0.22,273,0.0,0.0,487.8,0,0,1
16-05-36,10.152,815.25,0.22,273,0.0,0.0,488.9,0,0,1
16-05-38,10.152,815.21,0.22,273,0.0,0.0,490.1,0,0,1
16-05-39,10.152,815.16,0.23,273,0.0,0.0,491.2,0,0,1
16-05-40,10.152,815.27,0.22,273,0.0,0.0,492.4,0,0,1
16-05-41,10.152,815.14,0.22,273,0.0,0.0,493.6,0,0,1
16-05-42,10.152,815.27,0.22,273,0.0,0.0,494.7,0,0,1
16-05-43,10.152,815.16,0.22,273,0.0,0.0,495.9,0,0,1
16-05-45,10.151,815.10,0.22,273,0.0,0.0,497.0,0,0,1
16-05-46,10.152,815.18,0.22,273,0.0,0.0,498.2,0,0,1
16-05-47,10.152,815.20,0.22,273,0.0,0.0,499.4,0,0,1
16-05-48,10.152,815.17,0.22,273,0.0,0.0,500.5,0,0,1
16-05-49,10.152,815.09,0.22,273,0.0,0.0,501.7,0,0,1
16-05-50,10.152,815.14,0.22,273,0.0,0.0,502.8,0,0,1
16-05-52,10.152,815.13,0.22,273,0.0,0.0,504.0,0,0,1
16-05-53,10.152,815.14,0.22,273,0.0,0.0,505.2,0,0,1
16-05-54,10.152,815.21,0.22,273,0.0,0.0,506.3,0,0,1
16-05-55,10.151,815.10,0.22,269,0.0,0.0,507.5,0,0,1
16-05-56,10.152,815.08,0.22,269,0.0,0.0,508.7,0,0,1
16-05-57,10.151,815.09,0.23,269,0.0,0.0,509.8,0,0,1
16-05-59,10.151,815.13,0.22,269,0.0,0.0,511.0,0,0,1
16-06-00,10.151,815.16,0.22,269,0.0,0.0,512.1,0,0,1
16-06-01,10.151,815.05,0.22,265,0.0,0.0,513.3,0,0,1
16-06-02,10.151,815.04,0.22,265,0.0,0.0,514.5,0,0,1
16-06-03,10.153,815.14,0.22,265,0.0,0.0,515.6,0,0,1
16-06-04,10.151,815.14,0.22,265,0.0,0.0,516.8,0,0,1
16-06-05,10.151,815.09,0.22,261,0.0,0.0,518.0,0,0,1
16-06-07,10.152,815.09,0.22,261,0.0,0.0,519.1,0,0,1
16-06-08,10.152,815.03,0.22,261,0.0,0.0,520.3,0,0,1
16-06-09,10.152,815.09,0.23,261,0.0,0.0,521.4,0,0,1
16-06-10,10.153,815.08,0.22,261,0.0,0.0,522.6,0,0,1
16-06-11,10.152,815.07,0.22,257,0.0,0.0,523.8,0,0,1
16-06-12,10.152,815.03,0.22,257,0.0,0.0,524.9,0,0,1
16-06-14,10.152,815.08,0.22,257,0.0,0.0,526.1,0,0,1
16-06-15,10.151,815.20,0.23,256,0.0,0.0,527.2,0,0,1
16-06-16,10.152,815.03,0.22,257,0.0,0.0,528.4,0,0,1
16-06-17,10.151,815.09,0.22,257,0.0,0.0,529.6,0,0,1
16-06-18,10.152,814.97,0.22,257,0.0,0.0,530.7,0,0,1
16-06-19,10.151,815.03,0.23,257,0.0,0.0,531.9,0,0,1
16-06-21,10.152,815.01,0.22,257,0.0,0.0,533.1,0,0,1
16-06-22,10.151,815.09,0.22,257,0.0,0.0,534.2,0,0,1
