Time Stamp,10 Torr (AI0),1000 Torr (AI1),0-25% o2 (AI2),1000ppm O2 (AI3),Vac Sol Timer,Gas Sol Timer,O2 Sens Timer,Vac Sol State,Gas Sol State,O2 Sens Pwr
14-16-51,10.151,718.44,-6.13,-246,0.0,26.6,0.0,0,1,0
14-16-56,10.151,782.20,-6.14,-246,0.0,32.4,0.0,0,1,0
14-17-02,10.150,622.64,-6.14,-246,0.8,0.0,0.0,1,0,0
14-17-08,10.151,301.53,-6.13,-246,0.0,0.2,0.0,0,1,0
14-17-14,10.151,444.65,-6.13,-246,0.0,6.0,0.0,0,1,0
14-17-20,10.152,534.14,-6.14,-246,0.0,11.8,0.0,0,1,0
14-17-25,10.151,610.93,-6.13,-246,0.0,17.6,0.0,0,1,0
14-17-31,10.151,682.33,-6.14,-246,0.0,23.5,0.0,0,1,0
14-17-37,10.152,748.11,-6.14,-246,0.0,29.2,0.0,0,1,0
14-17-43,10.151,809.60,-6.14,-246,0.0,35.0,0.0,0,1,0
14-17-49,10.152,436.88,-6.13,-246,3.4,0.0,0.0,1,0,0
14-17-54,10.151,381.40,-6.14,-246,0.0,2.8,0.0,0,1,0
14-18-00,10.151,487.87,-6.14,-246,0.0,8.6,0.0,0,1,0
14-18-06,10.151,570.54,-6.13,-246,0.0,14.4,0.0,0,1,0
14-18-12,10.151,644.45,-6.14,-246,0.0,20.2,0.0,0,1,0
14-18-18,10.151,713.02,-6.14,-246,0.0,26.0,0.0,0,1,0
14-18-23,10.151,777.31,-6.14,-246,0.0,31.8,0.0,0,1,0
14-18-29,10.152,669.75,-6.14,-246,0.3,0.0,0.0,1,0,0
14-18-35,10.151,315.67,-6.13,-246,6.1,0.0,0.0,1,0,0
14-18-41,10.151,449.00,-6.14,-246,0.0,5.7,0.0,0,1,0
14-18-47,10.152,539.29,-6.14,-246,0.0,11.5,0.0,0,1,0
14-18-52,10.152,616.33,-6.14,-246,0.0,17.3,0.0,0,1,0
14-18-58,10.151,687.40,-6.13,-246,0.0,23.1,0.0,0,1,0
14-19-04,10.152,753.61,-6.13,-246,0.0,28.9,0.0,0,1,0
14-19-10,10.150,814.73,-6.14,-246,0.0,34.7,0.0,0,1,0
14-19-16,10.150,407.73,-6.14,-246,3.9,0.0,0.0,1,0,0
14-19-21,10.151,394.81,-6.14,-246,0.0,3.4,0.0,0,1,0
14-19-27,10.151,497.13,-6.14,-246,0.0,9.2,0.0,0,1,0
14-19-33,10.151,578.41,-6.13,-247,0.0,15.0,0.0,0,1,0
14-19-39,10.151,652.26,-6.14,-246,0.0,20.8,0.0,0,1,0
14-19-45,10.152,721.07,-6.14,-246,0.0,26.6,0.0,0,1,0
14-19-50,10.151,784.99,-6.14,-246,0.0,32.4,0.0,0,1,0
14-19-56,10.151,591.32,-6.14,-246,1.2,0.0,0.0,1,0,0
14-20-02,10.150,315.51,-6.13,-246,0.0,0.6,0.0,0,1,0
14-20-08,10.151,452.70,-6.13,-246,0.0,6.4,0.0,0,1,0
14-20-14,10.152,541.41,-6.14,-246,0.0,12.2,0.0,0,1,0
14-20-19,10.151,618.52,-6.13,-246,0.0,18.0,0.0,0,1,0
14-20-27,10.152,714.44,-6.13,-89,0.0,26.0,5.7,0,1,1
14-20-33,10.151,779.03,-6.14,-89,0.0,31.8,11.5,0,1,1
14-20-39,10.151,652.68,-6.13,-89,0.5,0.0,17.3,1,0,1
14-20-45,10.151,311.57,-6.13,-89,6.3,0.0,23.2,1,0,1
14-20-51,10.151,442.50,-6.14,-89,0.0,5.7,29.0,0,1,1
14-20-56,10.152,533.48,-6.14,-89,0.0,11.5,34.8,0,1,1
14-21-02,10.152,611.32,-6.13,-89,0.0,17.3,40.6,0,1,1
14-21-08,10.151,683.00,-6.14,-89,0.0,23.1,46.4,0,1,1
14-21-14,10.151,750.07,-6.13,-88,0.0,28.9,52.2,0,1,1
14-21-20,10.151,812.18,-6.13,-89,0.0,34.7,58.0,0,1,1
14-21-26,10.152,416.56,-6.13,-88,3.7,0.0,63.8,1,0,1
14-21-31,10.152,392.09,-6.13,-89,0.0,3.1,69.6,0,1,1
14-21-37,10.151,495.87,-6.14,-89,0.0,8.9,75.4,0,1,1
14-21-43,10.151,577.84,-6.14,-89,0.0,14.8,81.3,0,1,1
14-21-49,10.151,652.16,-6.14,-89,0.0,20.6,87.1,0,1,1
14-21-55,10.152,721.11,-6.14,-89,0.0,26.4,92.9,0,1,1
14-22-00,10.151,785.36,-6.13,-89,0.0,32.2,98.7,0,1,1
14-22-06,10.151,586.25,-6.14,-89,1.2,0.0,104.5,1,0,1
14-22-12,10.150,318.41,-6.14,-89,0.0,0.6,110.3,0,1,1
14-22-18,10.152,455.24,-6.13,-89,0.0,6.4,116.1,0,1,1
14-22-24,10.151,543.90,-6.14,-89,0.0,12.2,121.9,0,1,1
14-22-29,10.151,621.09,-6.14,-89,0.0,18.0,127.7,0,1,1
14-22-35,10.151,692.39,-6.13,-89,0.0,23.8,133.5,0,1,1
14-22-41,10.150,758.64,-6.14,-89,0.0,29.6,139.4,0,1,1
14-22-47,10.151,819.97,-6.13,-89,0.0,35.4,145.2,0,1,1
14-22-53,10.151,384.82,-6.14,-89,4.4,0.0,151.0,1,0,1
14-22-58,10.152,408.26,-6.14,-89,0.0,3.8,156.8,0,1,1
14-23-04,10.151,507.87,-6.13,-89,0.0,9.6,162.6,0,1,1
14-23-10,10.151,588.89,-6.13,-89,0.0,15.5,168.4,0,1,1
14-23-16,10.151,662.52,-6.13,-90,0.0,21.3,174.2,0,1,1
14-23-22,10.151,731.08,-6.13,-90,0.0,27.1,180.0,0,1,1
14-23-28,10.152,794.84,-6.14,-89,0.0,32.9,185.8,0,1,1
14-23-33,10.151,516.92,-6.13,-89,2.1,0.0,191.7,1,0,1
14-23-39,10.152,348.74,-6.13,-89,0.0,1.5,197.5,0,1,1
14-23-45,10.151,470.93,-6.14,-89,0.0,7.3,203.3,0,1,1
14-23-51,10.151,556.94,-6.13,-89,0.0,13.1,209.1,0,1,1
14-23-57,10.152,633.68,-6.14,-89,0.0,18.9,214.9,0,1,1
14-24-02,10.152,704.53,-6.13,-89,0.0,24.8,220.7,0,1,1
14-24-08,10.151,769.73,-6.14,-89,0.0,30.6,226.5,0,1,1
14-24-14,10.151,830.92,-6.14,-89,0.0,36.4,232.3,0,1,1
14-24-20,10.151,339.44,-6.14,-90,5.6,0.0,238.2,1,0,1
14-24-26,10.151,430.50,-6.14,-90,0.0,5.0,244.0,0,1,1
14-24-31,10.151,524.62,-6.14,56,0.0,10.8,249.8,0,1,1
14-24-37,10.151,603.50,-6.14,177,0.0,16.6,255.6,0,1,1
14-24-43,10.151,676.48,-6.14,297,0.0,22.4,261.4,0,1,1
14-24-49,10.150,744.14,-6.14,317,0.0,28.2,267.2,0,1,1
14-24-55,10.151,807.21,-6.14,261,0.0,34.0,273.0,0,1,1
14-25-00,10.151,848.47,-6.14,213,0.0,0.0,278.8,0,0,1
14-25-06,10.151,833.69,-6.14,181,0.0,0.0,284.6,0,0,1
14-25-12,10.152,828.00,-6.14,157,0.0,0.0,290.4,0,0,1
14-25-18,10.151,825.48,-6.14,149,0.0,0.0,296.2,0,0,1
14-25-24,10.151,824.30,-6.14,145,0.0,0.0,302.0,0,0,1
14-25-30,10.151,823.70,-6.14,144,0.0,0.0,307.8,0,0,1
14-25-35,10.151,823.22,-6.14,145,0.0,0.0,313.6,0,0,1
14-25-41,10.151,823.39,-6.14,141,0.0,0.0,319.4,0,0,1
14-25-47,10.151,823.12,-6.13,140,0.0,0.0,325.2,0,0,1
14-25-53,10.151,822.89,-6.14,140,0.0,0.0,331.1,0,0,1
14-25-59,10.151,822.95,-6.14,140,0.0,0.0,336.9,0,0,1
14-26-04,10.151,822.75,-6.14,141,0.0,0.0,342.7,0,0,1
14-26-10,10.152,822.79,-6.14,136,0.0,0.0,348.5,0,0,1
14-26-16,10.150,655.32,-6.13,132,1.0,0.0,354.3,1,0,1
14-26-22,10.151,323.01,-6.13,136,6.9,0.0,360.1,1,0,1
14-26-28,10.152,442.67,-6.14,144,0.0,5.5,365.9,0,1,1
14-26-33,10.150,535.47,-6.13,152,0.0,11.3,371.7,0,1,1
14-26-39,10.151,614.11,-6.13,149,0.0,17.1,377.5,0,1,1
14-26-45,10.150,686.42,-6.13,132,0.0,22.9,383.4,0,1,1
14-26-51,10.151,753.57,-6.13,116,0.0,28.7,389.2,0,1,1
14-26-57,10.151,816.26,-6.14,92,0.0,34.5,395.0,0,1,1
14-27-02,10.151,400.98,-6.14,80,4.1,0.0,400.8,1,0,1
14-27-08,10.152,399.81,-6.14,80,0.0,3.5,406.6,0,1,1
14-27-14,10.152,502.00,-6.14,88,0.0,9.3,412.4,0,1,1
14-27-20,10.151,583.94,-6.14,87,0.0,15.1,418.2,0,1,1
14-27-26,10.150,658.53,-6.14,80,0.0,20.9,424.0,0,1,1
14-27-32,10.152,727.66,-6.14,72,0.0,26.7,429.8,0,1,1
14-27-37,10.151,791.83,-6.14,64,0.0,32.5,435.6,0,1,1
14-27-43,10.151,529.38,-6.14,52,1.9,0.0,441.5,1,0,1
14-27-49,10.151,343.57,-6.14,52,0.0,1.3,447.3,0,1,1
14-27-55,10.151,467.95,-6.14,52,0.0,7.1,453.1,0,1,1
14-28-01,10.151,555.03,-6.14,56,0.0,12.9,458.9,0,1,1
14-28-06,10.152,631.81,-6.14,52,0.0,18.7,464.7,0,1,1
14-28-12,10.151,703.32,-6.13,44,0.0,24.5,470.5,0,1,1
14-28-18,10.152,769.45,-6.14,40,0.0,30.3,476.3,0,1,1
14-28-24,10.151,831.04,-6.13,36,0.0,36.2,482.1,0,1,1
14-28-30,10.151,337.96,-6.13,31,5.6,0.0,488.0,1,0,1
14-28-35,10.151,430.54,-6.13,31,0.0,5.0,493.8,0,1,1
14-28-41,10.151,525.29,-6.14,32,0.0,10.8,499.6,0,1,1
14-28-47,10.151,605.04,-6.14,31,0.0,16.6,505.4,0,1,1
14-28-53,10.150,678.08,-6.14,23,0.0,22.4,511.2,0,1,1
14-28-59,10.151,746.28,-6.13,19,0.0,28.2,517.0,0,1,1
14-29-05,10.151,809.62,-6.13,19,0.0,34.0,522.8,0,1,1
14-29-10,10.151,435.48,-6.14,20,3.4,0.0,528.6,1,0,1
14-29-16,10.151,386.05,-6.14,19,0.0,2.8,534.4,0,1,1
14-29-22,10.151,493.80,-6.14,20,0.0,8.6,540.2,0,1,1
14-29-28,10.151,577.20,-6.14,19,0.0,14.4,546.1,0,1,1
14-29-34,10.151,652.57,-6.13,16,0.0,20.2,551.9,0,1,1
14-29-39,10.151,722.82,-6.14,15,0.0,26.0,557.7,0,1,1
14-29-45,10.151,787.99,-6.14,12,0.0,31.8,563.5,0,1,1
14-29-51,10.151,848.10,-6.14,12,0.0,37.7,569.3,0,1,1
14-29-57,10.151,837.80,-6.14,11,0.0,0.0,575.1,0,0,1
14-30-03,10.152,830.57,-6.13,8,0.0,0.0,580.9,0,0,1
14-30-08,10.151,827.29,-6.14,8,0.0,0.0,586.7,0,0,1
14-30-14,10.152,825.65,-6.13,8,0.0,0.0,592.5,0,0,1
14-30-20,10.152,824.94,-6.13,8,0.0,0.0,598.3,0,0,1
14-30-26,10.151,824.48,-6.14,8,0.0,0.0,604.1,0,0,1
14-30-32,10.151,824.38,-6.14,7,0.0,0.0,609.9,0,0,1
14-30-37,10.152,824.18,-6.14,8,0.0,0.0,615.8,0,0,1
14-30-43,10.151,824.17,-6.13,8,0.0,0.0,621.6,0,0,1
14-30-49,10.151,824.16,-6.13,7,0.0,0.0,627.4,0,0,1
14-30-55,10.152,824.03,-6.14,8,0.0,0.0,633.2,0,0,1
14-31-59,10.151,823.88,-6.14,7,0.0,0.0,697.1,0,0,1
14-33-08,10.152,823.83,-6.13,8,0.0,0.0,766.8,0,0,1
14-34-18,10.151,823.74,-6.14,8,0.0,0.0,836.5,0,0,1
14-35-28,10.151,823.79,-6.13,7,0.0,0.0,906.2,0,0,1
